target_period,target_date,actual_main_numbers,actual_second_zone,predicted_main_numbers,predicted_second_zone,overlap_numbers,top1_main_hits,top1_second_hit,best_of_6_main_hits,any_of_6_second_hit,best_of_6_total_hits,predicted_odd_even,actual_odd_even,predicted_low_high,actual_low_high,predicted_sum,actual_sum,predicted_spread,actual_spread,predicted_max_run,actual_max_run,top1_score,top_signals,failure_tags
115000006,2026/01/19,10 16 20 23 35 37,05,03 06 07 11 20 24,02,20,1,0,1,0,1,3-3,3-3,4-2,2-4,71,141,21,27,2,1,5.2092,24 20 11,"main_one_hit,second_miss,run_pattern_mismatch,low_high_bias,sum_gap_large"
115000007,2026/01/22,11 17 29 30 34 35,06,04 07 08 11 14 24,02,11,1,0,1,0,1,2-4,4-2,5-1,2-4,68,156,20,24,2,2,4.9296,24 04 14,"main_one_hit,second_miss,odd_even_bias,low_high_bias,sum_gap_large"
115000008,2026/01/26,03 08 12 26 32 38,04,03 04 06 14 20 24,02,03,1,0,1,0,1,1-5,1-5,4-2,3-3,71,119,21,35,2,1,5.2502,24 04 14,"main_one_hit,second_miss,run_pattern_mismatch,sum_gap_large,spread_gap_large"
115000009,2026/01/29,05 10 15 17 23 25,05,03 04 14 15 24 36,02,15,1,0,1,0,1,2-4,5-1,4-2,4-2,96,95,33,20,2,1,4.9789,24 04 14,"main_one_hit,second_miss,run_pattern_mismatch,odd_even_bias,spread_gap_large"
115000010,2026/02/02,01 12 14 15 27 29,05,04 11 16 17 20 24,02,,0,0,1,0,1,2-4,4-2,4-2,4-2,92,98,20,28,2,2,4.7978,24 04 16,"main_zero_hit,second_miss,odd_even_bias"
115000011,2026/02/05,07 22 28 34 36 37,07,04 06 15 16 20 24,02,,0,0,2,0,2,1-5,2-4,4-2,1-5,85,164,20,30,2,2,4.6795,24 04 16,"main_zero_hit,second_miss,low_high_bias,sum_gap_large,spread_gap_large"
115000012,2026/02/09,13 14 16 33 34 37,02,03 11 14 19 20 24,02,14,1,1,3,1,4,3-3,3-3,4-2,3-3,91,147,21,24,2,2,4.8931,24 20 14,"main_one_hit,second_hit,sum_gap_large"
115000013,2026/02/12,06 10 22 25 32 35,03,04 07 11 16 20 24,02,,0,0,1,0,1,2-4,2-4,4-2,2-4,82,130,20,29,1,1,5.0889,24 04 20,"main_zero_hit,second_miss,low_high_bias,sum_gap_large"
115000014,2026/02/16,02 06 19 33 36 38,03,04 14 16 19 20 24,03,19,1,1,1,1,2,1-5,2-4,4-2,3-3,97,134,20,36,2,1,4.6688,24 04 14,"main_one_hit,second_hit,run_pattern_mismatch,sum_gap_large,spread_gap_large"
115000015,2026/02/19,02 03 06 12 23 27,04,03 04 08 14 15 24,02,03,1,0,1,0,1,2-4,3-3,5-1,4-2,68,73,21,25,2,2,5.1973,24 04 14,"main_one_hit,second_miss"
115000016,2026/02/23,04 10 13 24 31 35,02,04 07 11 14 15 24,02,04 24,2,1,2,1,3,3-3,3-3,5-1,3-3,75,117,20,31,2,1,5.1474,24 04 14,"second_hit,run_pattern_mismatch,low_high_bias,sum_gap_large,spread_gap_large"
115000017,2026/02/26,03 19 27 30 37 38,02,08 11 14 15 26 29,02,,0,1,2,1,2,3-3,4-2,4-2,2-4,103,154,21,35,2,2,4.1814,14 11 08,"main_zero_hit,second_hit,low_high_bias,sum_gap_large,spread_gap_large"
115000018,2026/03/02,07 09 11 23 25 29,05,07 08 11 14 15 20,05,07 11,2,1,2,1,3,3-3,6-0,5-1,3-3,75,104,13,22,2,1,4.4499,14 11 20,"second_hit,run_pattern_mismatch,odd_even_bias,low_high_bias,sum_gap_large"
115000019,2026/03/05,07 11 14 32 36 38,02,01 08 14 16 20 21,02,14,1,1,2,1,3,2-4,2-4,4-2,3-3,80,138,20,31,2,1,4.4088,14 16 20,"main_one_hit,second_hit,run_pattern_mismatch,sum_gap_large,spread_gap_large"
115000020,2026/03/09,01 11 14 17 29 32,08,07 08 16 22 26 37,02,,0,0,3,0,3,2-4,4-2,3-3,4-2,116,104,30,31,2,1,3.7884,16 08 26,"main_zero_hit,second_miss,run_pattern_mismatch,odd_even_bias"
115000021,2026/03/12,04 09 15 25 27 31,08,03 07 08 11 14 20,02,,0,0,1,0,1,3-3,5-1,5-1,3-3,63,111,17,27,2,1,4.1006,14 20 08,"main_zero_hit,second_miss,run_pattern_mismatch,odd_even_bias,low_high_bias,sum_gap_large,spread_gap_large"
115000022,2026/03/16,14 26 28 31 32 34,01,11 14 16 26 37 38,02,14 26,2,0,2,0,2,2-4,1-5,3-3,1-5,142,165,27,20,2,2,4.2196,14 16 11,"second_miss,low_high_bias"
115000023,2026/03/19,09 13 14 18 31 34,01,08 14 16 19 20 37,02,14,1,0,1,0,1,2-4,3-3,4-2,4-2,114,119,29,25,2,2,4.1335,14 16 20,"main_one_hit,second_miss"
115000024,2026/03/23,01 09 18 28 33 38,05,06 14 16 20 21 37,02,,0,0,1,1,1,2-4,3-3,3-3,3-3,114,127,31,37,2,2,4.5492,14 16 20,"main_zero_hit,second_miss"
115000025,2026/03/26,13 14 22 28 35 38,05,08 11 14 16 22 37,02,14 22,2,0,2,1,2,2-4,2-4,4-2,2-4,108,150,29,25,1,2,4.3999,14 16 08,"second_miss,run_pattern_mismatch,low_high_bias,sum_gap_large"
115000026,2026/03/30,02 13 21 22 29 34,01,03 14 16 24 37 38,04,,0,0,1,0,1,2-4,3-3,3-3,2-4,132,121,35,32,2,2,4.3121,14 16 03,"main_zero_hit,second_miss"
115000027,2026/04/02,05 15 17 23 25 34,06,03 07 14 20 24 38,02,,0,0,0,0,0,2-4,5-1,3-3,3-3,106,119,35,29,1,1,4.8424,14 20 03,"main_zero_hit,second_miss,odd_even_bias"
115000028,2026/04/06,05 08 22 27 35 38,04,03 08 11 14 24 38,05,08 38,2,0,2,1,2,2-4,3-3,4-2,2-4,98,135,35,33,1,1,4.9235,14 03 08,"second_miss,low_high_bias,sum_gap_large"
115000029,2026/04/09,04 09 13 27 29 34,03,06 14 16 19 20 24,05,,0,0,1,0,1,1-5,4-2,4-2,3-3,99,116,18,30,2,1,4.8034,14 20 16,"main_zero_hit,second_miss,run_pattern_mismatch,odd_even_bias,spread_gap_large"
115000030,2026/04/13,03 10 11 16 19 24,05,06 14 16 20 24 37,02,16 24,2,0,3,1,4,1-5,3-3,3-3,5-1,117,83,31,21,1,2,5.0546,14 20 16,"second_miss,run_pattern_mismatch,odd_even_bias,low_high_bias,sum_gap_large,spread_gap_large"
115000031,2026/04/16,04 11 16 22 30 38,06,12 14 20 29 37 38,02,38,1,0,1,0,1,2-4,1-5,2-4,3-3,150,121,26,34,2,1,4.6951,14 20 38,"main_one_hit,second_miss,run_pattern_mismatch,sum_gap_large"
115000032,2026/04/20,07 13 19 34 35 37,08,03 07 14 15 20 38,02,07,1,0,3,0,3,3-3,5-1,4-2,3-3,97,145,35,30,2,2,4.7485,14 20 38,"main_one_hit,second_miss,odd_even_bias,sum_gap_large"
115000033,2026/04/23,10 14 15 16 27 33,05,11 14 15 20 22 38,02,14 15,2,0,2,1,2,2-4,3-3,3-3,4-2,120,115,27,23,2,3,4.5218,14 20 38,"second_miss,run_pattern_mismatch"
115000034,2026/04/27,06 08 27 33 35 38,02,06 07 14 20 29 38,02,06 38,2,1,3,1,4,2-4,3-3,3-3,2-4,114,147,32,32,2,1,4.305,20 14 38,"second_hit,run_pattern_mismatch,sum_gap_large"
115000035,2026/04/30,01 04 13 19 27 30,08,01 11 14 15 20 38,05,01,1,0,1,0,1,3-3,4-2,4-2,4-2,99,94,37,29,2,1,3.8949,20 14 38,"main_one_hit,second_miss,run_pattern_mismatch"
