遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,特別號
大樂透,96000001,2007/01/02,142307900,2846158,78269345,13,21,23,27,31,49,19
大樂透,96000002,2007/01/05,154604350,3092087,118929329,12,19,23,42,44,48,33
大樂透,96000003,2007/01/09,160225100,3204502,164817501,26,28,35,39,44,45,18
大樂透,96000004,2007/01/12,181952450,3639049,208800728,10,16,26,28,31,33,44
大樂透,96000005,2007/01/16,196840750,3936815,260180412,13,28,33,38,43,48,04
大樂透,96000006,2007/01/19,240713950,4814279,331321650,06,26,27,44,45,46,02
大樂透,96000007,2007/01/23,280766050,5615321,409970178,06,07,15,31,36,44,29
大樂透,96000008,2007/01/26,336386450,6727729,507466559,08,13,18,26,34,36,17
大樂透,96000009,2007/01/30,140860300,2817206,77473165,06,18,26,39,42,45,14
大樂透,96000010,2007/02/02,154647600,3092952,122577361,07,08,10,12,47,48,38
大樂透,96000011,2007/02/06,160554900,3211098,155580638,12,16,26,32,41,48,01
大樂透,96000012,2007/02/09,181553550,3631071,205942912,07,28,30,41,45,48,44
大樂透,96000013,2007/02/13,200382050,4007641,259567081,02,08,25,39,43,46,13
大樂透,96000014,2007/02/16,246330550,4926611,242496125,18,19,27,34,44,48,37
大樂透,96000015,2007/02/20,718141700,14362834,651981264,01,13,19,33,38,45,36
大樂透,96000016,2007/02/23,1313372350,26267447,1143043827,05,13,25,30,39,48,36
大樂透,96000017,2007/02/27,190274100,3805482,161192310,06,22,36,39,48,49,28
大樂透,96000018,2007/03/02,193897100,3877942,106643405,12,15,24,32,39,49,06
大樂透,96000019,2007/03/06,169993150,3399863,139712026,02,15,16,31,33,46,40
大樂透,96000020,2007/03/09,196225550,3924511,201217282,12,14,20,21,23,31,45
大樂透,96000021,2007/03/13,207689200,4153784,245804198,04,13,22,24,26,41,28
大樂透,96000022,2007/03/16,238181950,4763639,306231032,28,35,36,38,43,49,47
大樂透,96000023,2007/03/20,290435500,5808710,389995126,14,15,25,37,47,49,13
大樂透,96000024,2007/03/23,155548750,3110975,85551812,05,06,17,19,20,32,18
大樂透,96000025,2007/03/27,144034050,2880681,114595601,04,11,21,39,42,43,10
大樂透,96000026,2007/03/30,161782100,3235642,157626134,14,31,33,40,45,46,49
大樂透,96000027,2007/04/03,130339600,2606792,77365163,04,10,39,43,45,49,33
大樂透,96000028,2007/04/06,137886550,2757731,154320838,10,18,22,34,35,37,41
大樂透,96000029,2007/04/10,128344750,2566895,70589612,02,04,06,20,42,47,39
大樂透,96000030,2007/04/13,147722650,2954453,111192283,05,15,23,28,31,33,49
大樂透,96000031,2007/04/17,144194150,2883883,141461825,08,31,40,44,45,48,06
大樂透,96000032,2007/04/20,157636050,3152721,181227211,09,15,16,19,44,49,37
大樂透,96000033,2007/04/24,165647900,3312958,229125992,08,20,22,25,38,40,41
大樂透,96000034,2007/04/27,208416500,4168330,283970642,09,10,29,32,38,42,37
大樂透,96000035,2007/05/01,274696800,5493936,369128378,21,24,28,34,45,49,46
大樂透,96000036,2007/05/04,129525900,2590518,71239245,06,22,34,38,40,44,15
大樂透,96000037,2007/05/08,131697300,2633946,103310769,01,16,27,28,41,46,38
大樂透,96000038,2007/05/11,145510700,2910214,147292565,10,13,21,26,29,47,49
大樂透,96000039,2007/05/15,149071600,2981432,177731165,13,31,35,40,47,48,39
大樂透,96000040,2007/05/18,171320050,3426401,230709694,11,12,27,41,43,46,36
大樂透,96000041,2007/05/22,192432850,3848657,275763131,01,18,30,32,41,48,24
大樂透,96000042,2007/05/25,285672200,5713444,373886772,02,11,13,25,34,36,38
大樂透,96000043,2007/05/29,323419450,6468389,458773898,10,15,18,43,45,48,11
大樂透,96000044,2007/06/01,452408600,9048172,605353119,07,08,11,25,34,43,16
大樂透,96000045,2007/06/05,112509650,2250193,61880307,01,16,23,25,36,47,21
大樂透,96000046,2007/06/08,116103000,2322060,90764652,01,02,11,26,28,46,16
大樂透,96000047,2007/06/12,130875350,2617507,125910629,03,05,20,38,39,44,43
大樂透,96000048,2007/06/15,159262400,3185248,170390015,11,17,28,34,36,46,26
大樂透,96000049,2007/06/19,247688100,4953762,354405147,20,28,33,41,43,45,10
大樂透,96000050,2007/06/22,401882100,8037642,606428426,13,32,35,39,41,42,01
大樂透,96000051,2007/06/26,474816700,9496334,730804249,18,24,37,38,43,47,02
大樂透,96000052,2007/06/29,122338900,2446778,67286395,09,23,26,28,29,44,31
大樂透,96000053,2007/07/03,128894300,2577886,101773501,01,05,09,21,24,49,35
大樂透,96000054,2007/07/06,149175050,2983501,157054509,09,12,23,36,44,48,26
大樂透,96000055,2007/07/10,124847750,2496955,68666262,02,29,34,40,44,45,01
大樂透,96000056,2007/07/13,136586650,2731733,144616596,05,10,13,18,34,35,15
大樂透,96000057,2007/07/17,124814850,2496297,68648167,15,29,37,39,48,49,46
大樂透,96000058,2007/07/20,137839050,2756781,104906693,02,05,10,19,23,25,11
大樂透,96000059,2007/07/24,134937200,2698744,134817248,01,07,12,22,29,31,04
大樂透,96000060,2007/07/27,151053950,3021079,173679906,13,21,32,39,42,46,36
大樂透,96000061,2007/07/31,124923500,2498470,68707925,01,06,07,25,39,41,05
大樂透,96000062,2007/08/03,133002750,2660055,102031524,02,12,15,27,38,40,35
大樂透,96000063,2007/08/07,132260050,2645201,130921687,01,05,18,25,35,41,14
大樂透,96000064,2007/08/10,152539800,3050796,177563323,11,22,27,29,35,40,48
大樂透,96000065,2007/08/14,114997650,2299953,63248707,02,05,12,25,26,38,06
大樂透,96000066,2007/08/17,128860900,2577218,94829065,02,12,31,35,43,47,40
大樂透,96000067,2007/08/21,125635450,2512709,124624058,16,24,25,38,42,46,06
大樂透,96000068,2007/08/24,138462600,2769252,160586247,04,06,07,12,25,47,09
大樂透,96000069,2007/08/28,143661350,2873227,194235108,02,11,22,29,34,39,45
大樂透,96000070,2007/08/31,173966350,3479327,243042712,23,31,35,40,41,44,21
大樂透,96000071,2007/09/04,191660500,3833210,291708440,09,17,18,21,42,48,07
大樂透,96000072,2007/09/07,132918100,2658362,73104955,03,05,22,32,42,49,28
大樂透,96000073,2007/09/11,129542000,2590840,107697542,03,14,18,22,28,36,47
大樂透,96000074,2007/09/14,139684750,2793695,139065979,02,15,22,27,45,48,32
大樂透,96000075,2007/09/18,108554900,2171098,159549525,20,25,29,31,37,46,49
大樂透,96000076,2007/09/21,201060050,4021201,210583027,01,16,24,31,35,39,21
大樂透,96000077,2007/09/25,287981200,5759624,404058759,08,10,12,28,38,42,33
大樂透,96000078,2007/09/28,289366150,5787323,461415175,08,09,16,17,19,30,45
大樂透,96000079,2007/10/02,377397150,7547943,574383430,03,04,08,09,24,49,23
大樂透,96000080,2007/10/05,129930700,2598614,71461885,03,10,19,26,29,48,18
大樂透,96000081,2007/10/09,135773600,2715472,143426078,09,36,38,40,46,47,13
大樂透,96000082,2007/10/12,139867200,2797344,81776005,09,20,23,26,28,37,44
大樂透,96000083,2007/10/16,139624600,2792492,117843585,05,07,11,18,38,40,31
大樂透,96000084,2007/10/19,154221150,3084423,164190864,15,17,22,28,36,46,24
大樂透,96000085,2007/10/23,132897100,2657942,73093405,10,25,29,34,47,49,17
大樂透,96000086,2007/10/26,146544650,2930893,151272244,03,11,13,16,21,36,26
大樂透,96000087,2007/10/30,133586300,2671726,73472465,01,04,09,17,19,41,07
大樂透,96000088,2007/11/02,141799000,2835980,145840253,04,10,28,44,45,48,39
大樂透,96000089,2007/11/06,130744600,2614892,76898198,01,10,27,40,43,44,02
大樂透,96000090,2007/11/09,142437600,2848752,109233295,01,02,06,12,18,24,25
大樂透,96000091,2007/11/13,140135100,2802702,138899642,03,05,16,17,32,37,24
大樂透,96000092,2007/11/16,153718200,3074364,178132251,16,20,22,39,42,46,38
大樂透,96000093,2007/11/20,188970500,3779410,203933775,01,16,17,20,22,42,29
大樂透,96000094,2007/11/23,267306050,5346121,392795856,01,22,23,43,46,49,33
大樂透,96000095,2007/11/27,362445000,7248900,608294908,08,12,16,34,36,47,33
大樂透,96000096,2007/11/30,849767200,16995344,1056766813,08,15,16,19,30,45,44
大樂透,96000097,2007/12/04,1664370950,33287419,1798524187,01,16,31,38,43,44,42
大樂透,96000098,2007/12/07,197410700,3948214,208575885,08,10,17,28,32,34,42
大樂透,96000099,2007/12/11,214072500,4281450,217739875,10,15,16,20,27,43,19
大樂透,96000100,2007/12/14,223781550,4475631,223079852,01,17,26,27,34,39,13
大樂透,96000101,2007/12/18,300706100,6014122,416844129,04,07,13,19,23,49,17
大樂透,96000102,2007/12/21,232809400,4656188,238906257,15,19,20,22,28,44,42
大樂透,96000103,2007/12/25,407666450,8153329,424216547,05,06,09,18,31,37,32
大樂透,96000104,2007/12/28,545732950,10914659,589420775,10,12,16,18,22,29,30
大樂透,97000001,2008/01/01,154936500,3098730,85215075,13,18,27,43,47,48,21
大樂透,97000002,2008/01/04,206493950,4129879,164806159,05,13,29,31,39,40,33
大樂透,97000003,2008/01/08,184121700,3682434,101266935,03,07,12,17,28,44,36
大樂透,97000004,2008/01/11,209608150,4192163,155232176,03,07,08,27,37,49,48
大樂透,97000005,2008/01/15,185077350,3701547,190733695,05,08,10,31,32,41,11
大樂透,97000006,2008/01/18,210380150,4207603,246274249,06,08,18,25,26,36,13
大樂透,97000007,2008/01/22,163455400,3269108,153619458,09,13,14,26,30,37,05
大樂透,97000008,2008/01/25,152307200,3046144,83768960,01,04,15,20,24,40,32
大樂透,97000009,2008/01/29,156173400,3123468,155555686,21,34,38,41,42,49,25
大樂透,97000010,2008/02/01,171903800,3438076,94547090,01,02,06,18,20,38,29
大樂透,97000011,2008/02/05,199984800,3999696,163768749,17,29,30,33,35,42,10
大樂透,97000012,2008/02/08,252972400,5059448,139134820,01,03,06,07,15,27,39
大樂透,97000013,2008/02/12,275942750,5518855,206960163,05,12,19,22,25,27,29
大樂透,97000014,2008/02/15,199276000,3985520,109601800,01,22,31,41,42,46,36
大樂透,97000015,2008/02/19,184463600,3689272,149124600,16,22,26,31,39,43,09
大樂透,97000016,2008/02/22,198128000,3962560,199269660,01,03,07,12,30,43,22
大樂透,97000017,2008/02/26,185429750,3708595,236681954,06,16,33,37,40,47,28
大樂透,97000018,2008/02/29,209713300,4194266,300835270,01,07,09,10,18,27,43
大樂透,97000019,2008/03/04,210406400,4208128,337396535,01,15,22,25,38,47,16
大樂透,97000020,2008/03/07,153941850,3078837,84668017,12,25,28,40,41,42,29
大樂透,97000021,2008/03/11,146966950,2939339,121431822,07,08,21,30,36,44,04
大樂透,97000022,2008/03/14,151624000,3032480,162497845,03,21,30,34,44,49,13
大樂透,97000023,2008/03/18,143842450,2876849,201349242,01,09,27,33,38,49,31
大樂透,97000024,2008/03/21,168593250,3371865,230644477,11,14,27,32,34,49,28
大樂透,97000025,2008/03/25,163237250,3264745,274252478,02,03,05,13,33,49,10
大樂透,97000026,2008/03/28,178288500,3565770,313935577,01,08,09,12,19,26,49
大樂透,97000027,2008/04/01,116510550,2330211,64080802,08,16,24,25,32,33,12
大樂透,97000028,2008/04/04,124814650,2496293,99009108,13,23,28,30,38,44,26
大樂透,97000029,2008/04/08,137876450,2757529,129608869,11,23,29,32,37,39,31
大樂透,97000030,2008/04/11,151434550,3028691,173936491,05,06,23,25,28,42,43
大樂透,97000031,2008/04/15,147890650,2957813,211363649,13,20,32,33,43,47,28
大樂透,97000032,2008/04/18,160755900,3215118,243907228,04,13,25,35,38,43,30
大樂透,97000033,2008/04/22,124772950,2495459,68625122,10,15,31,36,44,49,07
大樂透,97000034,2008/04/25,138623250,2772465,105017005,04,15,20,45,47,48,34
大樂透,97000035,2008/04/29,130023950,2600479,133429046,02,03,11,32,35,42,18
大樂透,97000036,2008/05/02,136796350,2735927,167555013,11,13,14,33,39,45,41
大樂透,97000037,2008/05/06,131232500,2624650,196485139,09,10,15,23,46,48,38
大樂透,97000038,2008/05/09,123778850,2475577,68078367,15,17,23,36,43,48,21
大樂透,97000039,2008/05/13,122097200,2441944,142629331,11,31,37,38,41,47,18
大樂透,97000040,2008/05/16,121653350,2433067,76071110,03,07,21,22,26,40,41
大樂透,97000041,2008/05/20,117856100,2357122,104758363,08,14,17,42,45,47,39
大樂透,97000042,2008/05/23,118987900,2379758,120443118,02,10,11,29,37,44,13
大樂透,97000043,2008/05/27,112872100,2257442,144248916,04,07,15,24,41,49,30
大樂透,97000044,2008/05/30,116967400,2339348,172656230,08,11,12,20,32,42,30
大樂透,97000045,2008/06/03,118347000,2366940,198980870,01,20,24,27,29,31,04
大樂透,97000046,2008/06/06,144416400,2888328,241010357,01,20,22,31,40,42,38
大樂透,97000047,2008/06/10,154801250,3096025,280702495,14,19,20,22,34,39,37
大樂透,97000048,2008/06/13,203297450,4065949,349724956,07,08,20,21,31,39,06
大樂透,97000049,2008/06/17,178083850,3561677,377178077,01,07,15,32,40,41,09
大樂透,97000050,2008/06/20,216380700,4327614,439197416,03,20,21,24,28,39,23
大樂透,97000051,2008/06/24,288952800,5779056,529150518,02,07,08,20,33,43,04
大樂透,97000052,2008/06/27,114995250,2299905,63247387,01,02,09,10,38,41,31
大樂透,97000053,2008/07/01,124966750,2499335,97208846,15,20,24,35,43,48,09
大樂透,97000054,2008/07/04,132861950,2657239,136352956,06,10,17,21,43,49,33
大樂透,97000055,2008/07/08,127008300,2540166,156412238,14,23,32,33,36,42,03
大樂透,97000056,2008/07/11,146261950,2925239,196279544,07,21,22,23,34,36,11
大樂透,97000057,2008/07/15,123034250,2460685,67668837,06,16,21,36,37,45,40
大樂透,97000058,2008/07/18,117250200,2345004,144438788,04,06,09,15,20,38,27
大樂透,97000059,2008/07/22,119998450,2399969,65999147,01,17,25,29,30,33,47
大樂透,97000060,2008/07/25,129951300,2599026,98407340,07,19,25,29,35,43,01
大樂透,97000061,2008/07/29,110132200,2202644,122016668,16,39,41,42,43,45,14
大樂透,97000062,2008/08/01,134696900,2693938,166044753,07,11,18,22,37,38,30
大樂透,97000063,2008/08/05,122061600,2441232,67133880,05,10,29,41,44,45,06
大樂透,97000064,2008/08/08,137283600,2745672,146731496,08,16,20,33,35,49,24
大樂透,97000065,2008/08/12,121627800,2432556,66895290,16,22,24,33,43,49,45
大樂透,97000066,2008/08/15,124389450,2487789,102114319,08,14,23,24,43,44,04
大樂透,97000067,2008/08/19,120444700,2408894,133671700,02,16,25,35,39,43,26
大樂透,97000068,2008/08/22,135753950,2715079,175106830,04,05,08,26,31,37,10
大樂透,97000069,2008/08/26,211922700,4238454,333588691,02,04,06,18,23,24,32
大樂透,97000070,2008/08/29,377524050,7550481,579896517,02,24,25,26,28,46,49
大樂透,97000071,2008/09/02,575542550,11510851,769755320,02,03,10,21,25,34,47
大樂透,97000072,2008/09/05,129740300,2594806,71357165,02,03,14,22,32,33,24
大樂透,97000073,2008/09/09,134273100,2685462,108748604,10,23,27,28,35,46,02
大樂透,97000074,2008/09/12,145250250,2905005,150688926,01,09,16,18,34,37,12
大樂透,97000075,2008/09/16,142637150,2852743,171999446,02,25,31,32,44,46,07
大樂透,97000076,2008/09/19,162645100,3252902,217586221,02,13,23,28,35,48,18
大樂透,97000077,2008/09/23,167119350,3342387,256862560,02,09,20,22,29,35,38
大樂透,97000078,2008/09/26,129594650,2591893,71277057,15,29,30,36,41,42,39
大樂透,97000079,2008/09/30,123138650,2462773,141914484,01,07,09,13,22,27,34
大樂透,97000080,2008/10/03,134275750,2685515,77856937,18,19,37,41,45,48,09
大樂透,97000081,2008/10/07,129163400,2583268,112248275,01,20,28,29,33,34,40
大樂透,97000082,2008/10/10,126148350,2522967,144522461,13,14,20,24,41,47,06
大樂透,97000083,2008/10/14,139653100,2793062,168785907,08,28,30,43,44,46,12
大樂透,97000084,2008/10/17,153238850,3064777,209020531,05,11,15,19,28,36,46
大樂透,97000085,2008/10/21,155537650,3110753,244594751,02,04,07,08,18,30,33
大樂透,97000086,2008/10/24,231139250,4622785,419580329,05,06,08,09,14,49,03
大樂透,97000087,2008/10/28,278259100,5565182,595452335,02,07,12,14,36,41,35
大樂透,97000088,2008/10/31,174042300,3480846,195723265,01,03,09,11,19,47,40
大樂透,97000089,2008/11/04,149034750,2980695,219987917,11,13,19,20,32,40,09
大樂透,97000090,2008/11/07,156375150,3127503,258721961,15,25,30,33,40,46,18
大樂透,97000091,2008/11/11,148493950,2969879,291636949,11,13,33,34,39,45,15
大樂透,97000092,2008/11/14,205184950,4103699,362386308,07,15,23,35,36,43,08
大樂透,97000093,2008/11/18,187190450,3743809,392126675,14,17,20,29,34,39,07
大樂透,97000094,2008/11/21,199637300,3992746,442768792,16,17,21,28,30,37,09
大樂透,97000095,2008/11/25,129334600,2586692,71134030,04,15,26,39,46,49,11
大樂透,97000096,2008/11/28,132536700,2650734,103896434,01,05,07,16,17,41,20
大樂透,97000097,2008/12/02,129975250,2599505,132397995,07,21,29,30,37,49,36
大樂透,97000098,2008/12/05,170644650,3412893,285770057,02,03,08,31,40,44,45
大樂透,97000099,2008/12/09,221085750,4421715,452216617,01,05,06,16,26,41,48
大樂透,97000100,2008/12/12,320784050,6415681,665333285,02,28,34,36,39,42,24
大樂透,97000101,2008/12/16,392227850,7844557,769841728,14,25,26,35,39,40,37
大樂透,97000102,2008/12/19,468848100,9376962,903701349,03,10,15,30,38,45,41
大樂透,97000103,2008/12/23,553929100,11078582,1054508490,02,07,23,25,39,45,22
大樂透,97000104,2008/12/26,636849500,12736990,1225289964,08,15,18,33,37,40,32
大樂透,97000105,2008/12/30,131686500,2633730,72427575,03,09,25,26,36,39,35
大樂透,98000001,2009/01/02,136506600,2730132,108020904,02,06,23,26,35,38,11
大樂透,98000002,2009/01/06,158428900,3168578,152183416,04,15,20,21,29,33,16
大樂透,98000003,2009/01/09,156838200,3136764,86261010,04,15,27,30,37,45,19
大樂透,98000004,2009/01/13,147875550,2957511,124136785,04,11,18,33,47,48,30
大樂透,98000005,2009/01/16,167859250,3357185,176091855,08,24,25,26,33,40,13
大樂透,98000006,2009/01/20,159071800,3181436,87489490,07,21,22,23,40,43,34
大樂透,98000007,2009/01/23,186093650,3721873,159713673,10,11,21,28,38,40,29
大樂透,98000008,2009/01/27,340299100,6805982,287164505,13,14,27,32,35,38,48
大樂透,98000009,2009/01/30,556431900,11128638,584229725,02,05,10,23,39,41,48
大樂透,98000010,2009/02/03,190737250,3814745,104905487,03,10,14,23,42,43,34
大樂透,98000011,2009/02/06,185086250,3701725,146942367,04,07,10,21,27,32,37
大樂透,98000012,2009/02/10,178383100,3567662,191355093,09,12,18,30,46,48,42
大樂透,98000013,2009/02/13,198472100,3969442,248727644,02,03,07,24,42,45,10
大樂透,98000014,2009/02/17,159798700,3195974,151663016,05,16,21,22,36,43,28
大樂透,98000015,2009/02/20,166239900,3324798,159336010,01,13,24,34,40,49,37
大樂透,98000016,2009/02/24,155716050,3114321,85643827,04,11,23,25,38,46,17
大樂透,98000017,2009/02/27,170267300,3405346,126689398,13,17,19,26,34,36,02
大樂透,98000018,2009/03/03,157744300,3154886,165382929,07,14,26,28,34,45,09
大樂透,98000019,2009/03/06,152070600,3041412,192200100,06,13,21,26,31,32,30
大樂透,98000020,2009/03/10,166558150,3331163,235253165,09,13,26,28,36,38,46
大樂透,98000021,2009/03/13,180933500,3618670,286117449,09,24,32,45,46,47,33
大樂透,98000022,2009/03/17,179062950,3581259,323512232,01,05,18,23,29,35,27
大樂透,98000023,2009/03/20,235231700,4704634,393303569,02,07,09,11,18,31,05
大樂透,98000024,2009/03/24,217812550,4356251,435392472,02,07,18,21,25,29,32
大樂透,98000025,2009/03/27,156410750,3128215,86025912,01,02,18,28,34,40,25
大樂透,98000026,2009/03/31,147290000,2945800,116792548,13,16,23,25,31,47,36
大樂透,98000027,2009/04/03,156972800,3139456,156570958,06,33,36,42,44,45,48
大樂透,98000028,2009/04/07,147739200,2954784,188354517,03,12,24,31,43,46,42
大樂透,98000029,2009/04/10,178620650,3572413,243475016,08,09,25,36,40,44,17
大樂透,98000030,2009/04/14,168535700,3370714,273259055,02,08,20,23,45,48,43
大樂透,98000031,2009/04/17,179494350,3589887,317776060,16,18,21,22,24,38,34
大樂透,98000032,2009/04/21,206801300,4136026,373092060,11,16,23,27,36,39,35
大樂透,98000033,2009/04/24,242374350,4847487,439563063,13,20,21,24,42,49,43
大樂透,98000034,2009/04/28,271273250,5425465,512812783,05,18,29,30,39,43,26
大樂透,98000035,2009/05/01,307273900,6145478,595662091,03,05,21,26,38,43,32
大樂透,98000036,2009/05/05,134820300,2696406,74151165,12,15,37,42,45,47,29
大樂透,98000037,2009/05/08,149913550,2998271,118889439,03,15,19,22,24,31,05
大樂透,98000038,2009/05/12,142572450,2851449,144727648,01,03,20,26,39,44,30
大樂透,98000039,2009/05/15,156383650,3127673,191394085,05,07,14,15,18,45,11
大樂透,98000040,2009/05/19,150595850,3011917,227970743,11,31,32,38,46,48,42
大樂透,98000041,2009/05/22,167599100,3351982,279130206,01,02,16,18,32,40,15
大樂透,98000042,2009/05/26,200470850,4009417,420326898,03,08,33,39,41,48,32
大樂透,98000043,2009/05/29,298520600,5970412,619937825,21,29,30,34,36,45,49
大樂透,98000044,2009/06/02,374898900,7497978,740545552,11,12,20,28,34,46,41
大樂透,98000045,2009/06/05,516030600,10320612,893243109,06,23,27,42,44,49,15
大樂透,98000046,2009/06/09,874433250,17488665,1209251939,26,27,35,36,44,49,42
大樂透,98000047,2009/06/12,120746300,2414926,66410465,12,13,32,41,43,44,21
大樂透,98000048,2009/06/16,131921150,2638423,146710422,03,05,08,10,25,30,15
大樂透,98000049,2009/06/19,141252100,2825042,146028512,02,12,19,23,40,42,09
大樂透,98000050,2009/06/23,131541900,2630838,77260825,06,21,22,29,43,49,48
大樂透,98000051,2009/06/26,146672100,2933442,120628557,06,12,33,38,43,45,49
大樂透,98000052,2009/06/30,139069500,2781390,140809122,04,07,09,21,26,34,28
大樂透,98000053,2009/07/03,150939100,3018782,175677144,17,19,32,40,41,47,37
大樂透,98000054,2009/07/07,147107000,2942140,209531521,02,25,31,37,39,47,35
大樂透,98000055,2009/07/10,159024500,3180490,250741175,03,08,21,26,30,46,11
大樂透,98000056,2009/07/14,129479700,2589594,76511943,04,05,15,37,41,44,08
大樂透,98000057,2009/07/17,139532300,2790646,116945350,09,11,13,16,38,42,06
大樂透,98000058,2009/07/21,132942950,2658859,132753293,05,17,27,28,39,48,44
大樂透,98000059,2009/07/24,143667050,2873341,173877481,01,03,07,22,40,47,15
大樂透,98000060,2009/07/28,141681000,2833620,198221013,02,10,13,15,25,49,04
大樂透,98000061,2009/07/31,158205900,3164118,243984000,04,07,09,10,24,42,41
大樂透,98000062,2009/08/04,147737300,2954746,278448544,02,21,23,27,44,48,30
大樂透,98000063,2009/08/07,112082050,2241641,283397457,01,02,15,26,31,49,43
大樂透,98000064,2009/08/11,160132200,3202644,339890570,03,24,27,28,30,46,42
大樂透,98000065,2009/08/14,130145900,2602918,142648427,04,08,15,26,39,49,34
大樂透,98000066,2009/08/18,122459350,2449187,67352642,11,12,18,31,46,47,27
大樂透,98000067,2009/08/21,139041050,2780821,109601022,11,13,32,37,42,43,20
大樂透,98000068,2009/08/25,131268350,2625367,145474445,01,07,09,15,21,38,31
大樂透,98000069,2009/08/28,136411550,2728231,148064079,12,23,39,44,45,48,47
大樂透,98000070,2009/09/01,124212450,2484249,68316847,07,08,12,19,26,36,09
大樂透,98000071,2009/09/04,138649350,2772987,102438949,05,28,31,36,40,49,20
大樂透,98000072,2009/09/08,135349800,2706996,137966741,08,11,12,15,19,20,34
大樂透,98000073,2009/09/11,149400850,2988017,169471358,10,16,18,31,33,48,07
大樂透,98000074,2009/09/15,143274100,2865482,205515646,02,04,26,36,43,48,30
大樂透,98000075,2009/09/18,137118450,2742369,75415147,02,04,08,09,26,38,23
大樂透,98000076,2009/09/22,130911400,2618228,100132747,03,04,08,12,21,42,48
大樂透,98000077,2009/09/25,140463750,2809275,133268223,01,09,13,16,33,37,04
大樂透,98000078,2009/09/29,190692400,3813848,292200212,17,27,32,37,45,47,25
大樂透,98000079,2009/10/02,315148350,6302967,506190159,09,15,25,28,30,35,22
大樂透,98000080,2009/10/06,318572200,6371444,576015400,09,14,15,22,26,33,16
大樂透,98000081,2009/10/09,408690700,8173814,696113046,10,14,17,33,40,41,12
大樂透,98000082,2009/10/13,139025150,2780503,76463832,05,13,28,40,44,49,43
大樂透,98000083,2009/10/16,153268450,3065369,148541200,13,15,20,29,30,43,01
大樂透,98000084,2009/10/20,139146800,2782936,82079154,01,11,12,14,41,46,45
大樂透,98000085,2009/10/23,145421100,2908422,112105218,05,06,18,19,21,34,10
大樂透,98000086,2009/10/27,140013100,2800262,140250488,02,12,28,32,42,46,23
大樂透,98000087,2009/10/30,156042900,3120858,185893162,04,08,12,20,37,39,30
大樂透,98000088,2009/11/03,149219700,2984394,210266925,05,13,20,26,29,34,30
大樂透,98000089,2009/11/06,185139750,3702795,264187640,01,02,10,44,45,46,22
大樂透,98000090,2009/11/10,143639200,2872784,79001560,02,07,22,25,26,42,44
大樂透,98000091,2009/11/13,147067100,2941342,113011689,13,25,32,33,38,47,26
大樂透,98000092,2009/11/17,141124500,2822490,143504191,01,04,08,10,34,49,46
大樂透,98000093,2009/11/20,166457600,3329152,188745607,05,13,15,20,26,31,35
大樂透,98000094,2009/11/24,165063250,3301265,223287652,02,07,13,23,27,40,04
大樂透,98000095,2009/11/27,185193550,3703871,276998375,01,05,06,15,19,26,14
大樂透,98000096,2009/12/01,179032000,3580640,308263723,11,23,27,29,38,49,40
大樂透,98000097,2009/12/04,227529000,4550580,382583855,02,03,13,19,22,39,21
大樂透,98000098,2009/12/08,140152300,2803046,77083765,04,16,19,27,32,39,21
大樂透,98000099,2009/12/11,155984650,3119693,152456778,12,15,20,29,36,48,31
大樂透,98000100,2009/12/15,139087950,2781759,76498372,04,35,38,43,44,48,37
大樂透,98000101,2009/12/18,141523850,2830477,143957698,03,16,32,42,43,45,06
大樂透,98000102,2009/12/22,135479600,2709592,74513780,10,11,14,24,27,47,32
大樂透,98000103,2009/12/25,154756450,3095129,149703540,09,12,22,30,42,47,27
大樂透,98000104,2009/12/29,140713450,2814269,82887441,12,21,25,29,42,48,06
大樂透,99000001,2010/01/01,145613250,2912265,122751784,02,16,20,22,23,27,46
大樂透,99000002,2010/01/05,140110100,2802202,142239263,11,18,24,32,38,40,47
大樂透,99000003,2010/01/08,150752550,3015051,179864171,01,08,19,21,43,45,30
大樂透,99000004,2010/01/12,154838800,3096776,216136440,01,23,34,36,46,48,18
大樂透,99000005,2010/01/15,183236100,3664722,274469290,04,07,26,41,47,49,03
大樂透,99000006,2010/01/19,180034350,3600687,319119932,13,24,25,32,35,45,05
大樂透,99000007,2010/01/22,162375500,3247510,107598437,03,23,24,31,32,46,47
大樂透,99000008,2010/01/26,148354150,2967083,149886541,25,26,28,33,39,40,10
大樂透,99000009,2010/01/29,161091350,3221827,88600242,16,18,29,34,44,49,08
大樂透,99000010,2010/02/02,150714200,3014284,120113290,09,15,18,21,27,41,46
大樂透,99000011,2010/02/05,154541900,3090838,155949242,01,05,14,19,33,36,16
大樂透,99000012,2010/02/09,170255550,3405111,98933924,09,13,32,34,35,45,38
大樂透,99000013,2010/02/12,281582550,5631651,294100994,01,14,23,31,32,40,35
大樂透,99000014,2010/02/16,313230400,6264608,272276720,05,26,29,36,43,49,12
大樂透,99000015,2010/02/19,399387650,7987753,391052576,12,14,27,30,37,43,36
大樂透,99000016,2010/02/23,458361050,9167221,516625974,05,19,23,40,45,48,06
大樂透,99000017,2010/02/26,487511400,9750228,639568661,05,06,22,32,34,47,01
大樂透,99000018,2010/03/02,180967900,3619358,99532345,02,03,09,33,34,38,45
